page,num,sub,pos,ctx,title,resolves,overlap
README.md,89,,124021,ions | An estimator with an honest floor cannot count; the one that can count has a floor that is an artefact `#89` | | Recover presentation-order primacy | The release exports multisel,"the estimator with the honest floor cannot count dimensions, and the one that can count has a dishonest floor",1,7
README.md,69,,124185,"ease exports multiselect answers **alphabetically** (119 pairs, agreement 1.0000); display order is destroyed `#69` | | Separate breadth from acquiescence | Needs reverse-keyed or force","the item main effect is 1+1=2, and the algebra was checkable in one line",1,0
README.md,338,,125333,"y predicts for `humiliation`, `gender`, `bestiality`, `incest`; less for `vore`, `brutal`, `creepy/creature` (`#338` `#339`). **And the thing is stable**: split the respondents in half t","稀有度解释类别层羞耻的 58%,残差是噪声底的 5 倍",1,0
README.md,339,,125340,"cts for `humiliation`, `gender`, `bestiality`, `incest`; less for `vore`, `brutal`, `creepy/creature` (`#338` `#339`). **And the thing is stable**: split the respondents in half twenty t","那四成,这个项目现有的量一个也解释不了",1,0
README.md,343,,125781,"reliability, not validity** — a reproducible category-level quantity can still be a shadow of something else (`#343`). |  **And a transferable methodological result — but a much smaller ",那 42% 是类别的一个高信度性质(分半 0.90),1,0
README.md,169,,126219," correlation — **though it is a single-split direct measurement whose own precision has never been estimated (`#169`, scope stated rather than promised)**. What does **not** stand is the",公开面收窄后是干净的;而收窄途中撞出一条 `#20` 已经杀掉、却还挂在两份 README 上的定律,1,0
README.md,20,,126398," is the law I built on top of it: ~~`corr(deficit, coverage gap) = +0.815` over nine splits~~ was **killed by `#20`** — median r over K ∈ {3,5,8,12} is **+0.127**, the worst leave-one-o","the coverage law was one point, and the point was 7.6× the rest of the range",1,1
README.md,11,,127203,fferent subpopulations. **The hazard is theirs; one correction on one split is mine; the law was nobody's.** (`#11` `#15` `#20`)  --- ## What each big round established (R = one iterati,"**""How much porn you consume reorganises erotic grammar 2.4× more than sex does""** (`r31`, deficit **0.2285**, z=60)",1,0
README.md,15,,127209,"t subpopulations. **The hazard is theirs; one correction on one split is mine; the law was nobody's.** (`#11` `#15` `#20`)  --- ## What each big round established (R = one iteration, on","prior art, which the forecast predicted at p=0.75",1,0
README.md,20,,127215,"opulations. **The hazard is theirs; one correction on one split is mine; the law was nobody's.** (`#11` `#15` `#20`)  --- ## What each big round established (R = one iteration, one beli","the coverage law was one point, and the point was 7.6× the rest of the range",1,0
README.md,321,,129568,"s in the middle band (0.45 < 0.605 < 0.70): **UNVERIFIED**, neither one construct nor confirmed distinct. ⚠ **`#321`: and that is now a resolved intermediate, not a failure to measure** ","UNVERIFIED 从「测不出」升级成「测出来了,答案就在中间」",1,1
README.md,358,,130610,"nce R² = +0.0136 against a −0.0043 null, 31% of the same-domain ceiling after stripping intensity leakage ⚠ **`#358`: the schedule now has its own evidence, and a ceiling.** The 31 categ","那张共享时间表现在有了它自己的证据,以及一个上限",1,0
README.md,20,,133146, different subpopulations. **The hazard is theirs; one correction on one split is mine; the law was nobody's (`#20`).** Drawn-vs-live-action consumers — whose content contains no real b,"the coverage law was one point, and the point was 7.6× the rest of the range",1,0
README.md,60,,136419,"ement = 0.00723 × √(source domains)` — CV **6.4%** across n=1…31, against 11.2% for log and 51.9% for linear (`#60`), with a permuted-label null of exactly 0.0000 at every n. **[MECHANI","the accumulation is √n, and that is the mechanism as well as the curve",1,0
README.md,59,,137259,"factors +0.0409** (fitted on 31 *other* blocks) and **within-block structure +0.0290**, combined **+0.0606** (`#59`). The aggregate cross-domain signal is the *larger* — pairwise block→","the aggregate cross-domain signal is larger than block-internal structure, and my verdict label confused largeness with sameness",1,7
README.md,168,,138648,"`guard_lint.error_bar_scan()` | artifact → precision (**does the real arm have any source of jitter at all**, `#168`) | | `lib/gates.py` | 10 guards + the `Gate` comparison rules every r","不是 `#100` 一处:整个 A11 弧十轮都没有误差棒,而账本 57.5% 的条目不作任何精度陈述",1,0
README_zh.md,144,d,128,"icization Operator  > **中文版。英文版 [`README.md`](README.md) 为准 —— 修正先落英文,这里是镜像。** > (§P16「一个事实一个家」:两份叙述并行是它自己的风险,`#144d` 记过一次代价。)  **「性」——是大脑检测的一个内容类别,还是它赋予普通世界表征的一个价值?** 329 轮自我攻击,针对同一份公开数据","一个不带出处的数字,是一个无法被撤回的数字",1,0
README_zh.md,264,,564,"65 列,重度分箱、去人口学、注入噪声。 数据不提交 —— 原始 release 与人层衍生表都不提交;`E01…/A01…/R001_schema/run.py` 会重新下载并重建。  > ### 这一切到底有多大?(`#264`,先读这一段) > 这个项目建立的**每一个**人层维度,**放进同一个模型**去预测同样那 29 个结局, > 联合解释的**中位是 1.","把所有关于「一个人是谁」的东西加起来,平均只说中百分之一点四",1,0
README_zh.md,301,,1025,"外注意排序:**最不可靠**的那个仍站着的维度(位置分,0.432)贡献了**最大**的增量 R²(0.715%)。 > **信度与解释力是两回事 —— 一个量可以稳定地测到一个几乎不影响任何事的东西。** > ⚠ **`#301` `#302`:**样本内 1.4% / 样本外 0.87%**。留出来算 —— 5 折人层交叉验证,**六个坐标在每一折内部重估** ——",1.4% 是样本内的;换到没见过的人身上是 1.09%,1,0
README_zh.md,302,,1032,"*最不可靠**的那个仍站着的维度(位置分,0.432)贡献了**最大**的增量 R²(0.715%)。 > **信度与解释力是两回事 —— 一个量可以稳定地测到一个几乎不影响任何事的东西。** > ⚠ **`#301` `#302`:**样本内 1.4% / 样本外 0.87%**。留出来算 —— 5 折人层交叉验证,**六个坐标在每一折内部重估** ——同一条流水线的","嵌套 CV:0.869%,已发表数字的 37% 是拟合",1,0
README_zh.md,356,,1362,"个分析旋钮都不超过 0.18pp)。两个数都合法,而且回答的不是同一个问题 —— 1.390% 是这六个坐标在**建造它们的那批人**身上解释了多少,0.869% 是它们交到**从没见过的人**身上时兑现多少。 ⚠ **`#356`:而那 1.4% 里有一部分与「这个人报了多少」共线。**把「你填了多少个起始类别」加进六个坐标、对全部 29 个结局做共同性分解:共享成分","六个坐标解释的东西里,中位 18% 与「你报了多少」共线",1,1
README_zh.md,234,c,1879,"的情欲估值 | `v_i(s,c,t) = w_i(c,t)^T h(s)` —— 普通场景,施加其上的一个读出 | | **C** 递归混合 | 价值回流,重塑它作用过的那个表征 |  > ### 三个模型现在的处境(`#234c`) > **B 已死**(`#179`:位置不是一个不带立场的坐标 —— 它带着羞耻)。 > **C 唯一可分的预测没有支持**(`#234","羞耻改变一个人怎么看自己的欲望,但没有改变它的形状",1,0
README_zh.md,179,,1899,"= w_i(c,t)^T h(s)` —— 普通场景,施加其上的一个读出 | | **C** 递归混合 | 价值回流,重塑它作用过的那个表征 |  > ### 三个模型现在的处境(`#234c`) > **B 已死**(`#179`:位置不是一个不带立场的坐标 —— 它带着羞耻)。 > **C 唯一可分的预测没有支持**(`#234a`:按羞耻分层、匹配勾选数,宽度剖面","「偏爱冷门」不是一个不带立场的坐标:控制内容之后,它仍然预测羞耻",1,0
README_zh.md,234,a,1951,"| 价值回流,重塑它作用过的那个表征 |  > ### 三个模型现在的处境(`#234c`) > **B 已死**(`#179`:位置不是一个不带立场的坐标 —— 它带着羞耻)。 > **C 唯一可分的预测没有支持**(`#234a`:按羞耻分层、匹配勾选数,宽度剖面的两半复现是 > **0.4672 / 0.4611 / 0.4718** —— 平的,而这个设计的正对照","羞耻改变一个人怎么看自己的欲望,但没有改变它的形状",1,0
README_zh.md,229,,2161,"上就能点着)。 > **但诚实的读法不是「A 赢了」。** 这份数据里最可靠的人层结构 —— 分半信度 **0.56–0.72**, > 远高于位置分的 0.432 —— 是**一个人在哪些领域敞开、以什么形状敞开**(`#229`–`#232`)。 > **A、B、C 三个都没有预测它**,因为三个问的都是「什么使一样东西成为性的」, > 而它是关于**这个人**的事","宽度有形状,而它的第一个名字是「体液」",1,0
README_zh.md,232,,2168," > **但诚实的读法不是「A 赢了」。** 这份数据里最可靠的人层结构 —— 分半信度 **0.56–0.72**, > 远高于位置分的 0.432 —— 是**一个人在哪些领域敞开、以什么形状敞开**(`#229`–`#232`)。 > **A、B、C 三个都没有预测它**,因为三个问的都是「什么使一样东西成为性的」, > 而它是关于**这个人**的事实,不是关于刺","两条完全不同的路,通向同一种感觉",1,0
README_zh.md,234,c,2334,"它是关于**这个人**的事实,不是关于刺激的。 > **A/B/C 这个分解没有沿着这份数据的关节切下去。** 这是关于**分解是否完备**的主张,不是对 A 的证伪。   ---  ## 这份数据真正支持的人层维度  `#234c` 发现 A/B/C 那个分解没有沿着这份数据的关节切下去:三个模型问的都是**什么使一样东西成为性的**, 而这里最可靠的结构是关于**人*","羞耻改变一个人怎么看自己的欲望,但没有改变它的形状",1,0
README_zh.md,251,,2493,"一样东西成为性的**, 而这里最可靠的结构是关于**人**的。那些维度散落在十几条账本条目里,这是它们第一次在同一张表上。 **下面每一个数字都在 `RETRACTIONS.md` 里逐字出现过 —— 建这张表的那一轮(`#251`)只要有一个找不到就失败。** 空格写 `UNCOMPUTED`,那是它诚实的部分。  | 维度 | 分半信度 | 仪器 | 跨仪器 | ↔","这个项目花最多力气去证明的那个量,不是它手里最结实的那个",1,0
README_zh.md,259,,2819,"1155)· 性别 · 内容分 | | **跨块对比 D** —— 你在哪些领域敞开 | **+0.6785** | 块 | **已验**(起始仪器 +0.1384) | +0.0830 | ~8–10/31  ⚠ **`#259`:这一行与宽度类型 c3 那一行高度重叠** —— 两者的结局剖面相关 **+0.7826**,而衰减上限是 0.9142 ± 0.0171","大体同一,而「大体」这个词这次是有数字的",1,0
