v_page,v_win,v_term,v_named,v_pos,v_ctx
README_zh.md,80,计数,False,308020,"这个扫描本身也不干净:它的十五个命中我逐个手检,**有三个是假阳性**,而且全在另一侧(两个编的是**谁**被罚,一个编的是名讳禁忌**有没有**),所以诚实的计数是 **七与五**,不是十与五。**那堵我差点写上这一页的墙并不存在** —— 而墙后面是一个这个项目里任何人层问卷都没能提供的形状:*"
README_zh.md,80,计数,False,325949,"更强** —— 声称可判的三轮,阈都在区间外;自报判不了的两轮,阈都在区间内。⚠ **而这次收口自己查出了三件别的。**① 这一页上「几个纪元、几个弧、几轮」的计数**三个数字全错,两版还互相矛盾**(英文 25 弧 213 轮、中文 21 弧 207 轮),**而同一页另一段写着十六个弧** ——"
README_zh.md,80,计数,False,377084,"非数据(打 +1、讲道理 +1、以身作则 0 并把含它的四对预先排除、放任 −1、疼爱 −1),统计量是六对上「预测符号乘观测相关」的均值——连续量,既不是十档计数,也不是少点上的秩相关。**结果:六对预测符号全部命中,统计量 +0.3243;松零的中位正好压在零上(+0.0003)、九十五分位 +"
README_zh.md,80,广度,False,383764,"影 `#89` | | 呈现顺序首因 | release **按字母序**导出多选答案(119 对一致性 1.0000),显示顺序已毁 `#69` | | 区分广度与默许 | 需反向计分或强制选择题项,本 release 没有 | | 因果方向 | 横断面,剥离过的 release | | **说出"
README_zh.md,80,广度,False,384055,"9 倍**),打乱人的零把残差压回 **0.031 ± 0.006**。但四个已有的量(该类别的平均起始年龄、起始年龄的 sd、拥有者的平均位置分、拥有者的平均广度型分)给出 **R² = 0.024**,而置换零是 **0.132 ± 0.083** —— **比随机还少**,同时一个只由单一来源"
README_zh.md,80,广度,False,388428,"一条真实的、有界的、对 A 的约束。  **[R06 · 诱导](A06_induction)** —— 回溯性诱导那条声明、它缺席的两个签名、以及它真正跟踪的广度, 都已在上面的常设声明表里说过一次;这一节只补表里没有的。 **[已更正 —— RETRACTIONS #26,由 #144 抓到]*"
README_zh.md,80,广度,False,388711,"发布版里,一般性的随和与一般性的情色认可分不开。 **设计后果**:诱导的回溯性自报**不能**用作结局测量 —— 第三阶段必须是前瞻的。  **[R07 · 广度](A07_breadth)** —— 有量没有形状。一个人的集合在坐标空间里,只比一个 按基率、同样大小的集合**集中 0.88%**"
README_zh.md,80,breadth,False,388719,"的随和与一般性的情色认可分不开。 **设计后果**:诱导的回溯性自报**不能**用作结局测量 —— 第三阶段必须是前瞻的。  **[R07 · 广度](A07_breadth)** —— 有量没有形状。一个人的集合在坐标空间里,只比一个 按基率、同样大小的集合**集中 0.88%** —— 可忽略。"
README_zh.md,80,广度,False,388946,"0.88% 的那个 K 上是 **−0.29%**;当年与它并列打印的 t 值,在本仓库里已无存留出处。 集合从随机走到完美嵌套的路上走了 **24.2%**。广度中等程度上是一个特质(Spearman–Brown 0.557)。 **[UNVERIFIED —— RETRACTIONS #26]*"
README_zh.md,80,广度,False,389060,"。 **[UNVERIFIED —— RETRACTIONS #26]**「9–13% 是答题风格」这个数来自一个与 POWER 轴正交(+0.024)、 却与广度本身相关 +0.385 的指标;没有平衡计分的题目就分不开答题风格与情色认可,而这个发布版没有。  **[E01·R05 · 广度是不是"
README_zh.md,80,广度,False,389125,"轴正交(+0.024)、 却与广度本身相关 +0.385 的指标;没有平衡计分的题目就分不开答题风格与情色认可,而这个发布版没有。  **[E01·R05 · 广度是不是那个对象](E01_sexual_as_a_value_not_a_category/A05_is_breadth_a_nuisa"
README_zh.md,80,breadth,False,389180,",而这个发布版没有。  **[E01·R05 · 广度是不是那个对象](E01_sexual_as_a_value_not_a_category/A05_is_breadth_a_nuisance_or_the_object)** —— 近乎领域封闭。全部 15 个非性变量合起来:**R² = 0."
README_zh.md,80,广度,True,389369,"那只在控制了问卷推进度、且结局是**受门控**的那一个时成立。 在未受门控的 `totalfetishcategory` 上、控制了随和倾向之后,童年逆境 → 广度是 **r = +0.059,效应/地板 7.5** —— 真实且小,与已发表的 d=0.151 相符。 成年性侵害、体罚与成长环境仍近"
README_zh.md,80,广度,False,389526,"R09 · 消费](A09_consumption)** —— 消费同时碰到两项:它与 θ 相关(rho 0.17), **并且**独立地与坐标相关(匹配覆盖、广度与性别之后 **0.0439** —— 神经质参照量的 3.6 倍)。 方向不可得;这正是一个前瞻设计能解决的东西。  **[R10 ·"
README_zh.md,80,计数,False,397809,"同一批债被数了两遍,而我把它写成了另有八笔债」]`:那八段里的每一段,都是**英文页上早就欠着出处的同一条主张**。仪器不再半瞎的时候,**欠账没有翻倍 —— 计数翻倍了**。这一页上带着数字而没有出处的**不同主张是九条**,其中八条只是被两种语言各数了一次。守卫仍然数实例,因为一条主张要在两版上"
README_zh.md,80,计数,False,400471,"**一轮 = 这一页上的一条声明**,而产出它的脚本平铺在它的文件夹里(全项目 635 个)。2026-08-06 从 685 个「一脚本一目录」重排而来;**计数是被发现的,不是被选的**。 **R 全局连续编号**(R001…R207),所以一个轮次号不需要弧名就唯一。  每一轮是一个目录,含 "
README.md,120,category count,False,10376,"e **GSS's six ceilings run 0.4770–0.8515 (median 0.7335)** — **in real data the ceiling is set by marginal skew, not by category count**, so normalisa"
README.md,120,breadth,False,243972,"r you refuse and ② looking only at people who refused at least once (**conditioning on the outcome, a collider**) ⇒ the breadth difference must have i"
README.md,120,breadth,False,263882,"not an arbitrary 5%**: all 8 files sit in `E01`'s `A05`–`A07`, whose products are ""the third dimension's proper name is breadth"", ""breadth has a shape"
README.md,120,breadth,False,263893,"trary 5%**: all 8 files sit in `E01`'s `A05`–`A07`, whose products are ""the third dimension's proper name is breadth"", ""breadth has a shape and its fi"
README.md,120,category count,False,406638,"r bounds** (no year-to-year variation); ⚠ shared thresholds are an assumption and **DIF is structurally untestable**; ⚠ category counts [2,4,5], **no "
README.md,120,breadth,True,518283,n outcome's explained variance** — and it grows with how well the outcome is explained (`r` = **+0.609**). Swapping the breadth proxy for block covera
README.md,120,pick count,False,519194,"inate — it comes with shame). > **C's one distinguishing prediction is unsupported** (`#234a`: stratify by shame, match pick count, > and the breadth "
README.md,120,breadth,False,519216,"shame). > **C's one distinguishing prediction is unsupported** (`#234a`: stratify by shame, match pick count, > and the breadth profile's split-half r"
README.md,120,pick count,False,520764,e options you pick are | **+0.432** | blocks (32 multi-select) | untested | **+0.1185 [cov≥8 · scope stated]** | 9/20 | pick count controlled (+0.1155
README.md,120,breadth,False,520996,"in | **+0.6785** | blocks | **verified** (onset instrument, +0.1384) | +0.0830 | ~8–10/31  ⚠ **`#259`: this row and the breadth-type c3 row overlap he"
README.md,120,pick count,False,521329,"13 in absolute terms. They are kept as two rows because the residual is resolvable, not because they are independent. | pick count near-absent on the "
README.md,120,pick count,False,521748,"option-split seeds (`#255` — ⚠ `#254`'s ""predicts nothing"" is **withdrawn**: that reading came from one unlucky seed) | pick count controlled · block-"
README.md,120,pick count,False,521936," Breadth type c1 | **+0.6429** | blocks | untested | `UNCOMPUTED` | 13 → **9 after control, read as 6–12** (`#257`) | **pick count · sex · position S "
README.md,120,pick count,False,522114,"| Breadth type c2 | **+0.5778** | blocks | untested | `UNCOMPUTED` | 11 → **6 after control, read as 4–8** (`#257`) | **pick count · sex · position S "
README.md,120,category count,False,522532," 21 → **19 after control, read as 17–21** (`#257`) | correlates only +0.2036 with position; both survive jointly; total category count controlled — th"
README.md,120,pick count,False,522908,"hildhood-adversity flags, upbringing, relationship style, gender tolerance, politics, straightness, BMI, partner count, pick count, porn habit, self-r"
README.md,120,breadth,False,526969,— its profile sits at the ceiling against rho_i (−0.8499 vs 0.8779) |  **Read the reliability column first.** The three breadth types (0.56–0.72) are 
README.md,120,category count,False,534190,"sible* … *with little effort, yes*) and whether they have acted on everything that arouses them. Controlling S, c3⁻ and category count, shame predicts"
README.md,120,category count,False,537535," for you too.** Scanning 112 numeric person-level variables against the belief residual (after removing acting, S, c3⁻, category count and shame), the"
README.md,120,category count,False,540483,"h the direction now fixed, the five-item score predicts shame at **+0.0827** raw and **+0.0657** controlling S, c3⁻ and category count (se 0.0126), **"
README.md,120,category count,False,542587,"therapeutic — finds two more, and they are not one construct.** That item is not inverted shame: with shame, S, c3⁻ and category count removed, the re"
README.md,120,category count,False,552253,"e who have never had a partner.** Stratifying the shame→acted relation by partner count (0 versus ≥1), controlling age, category count and — in the na"
README.md,120,breadth,False,553021,", and the wide arm drops S and c3⁻ because they require ≥8 blocks. ⚠ **`#390`: put in one model, intensity survives and breadth collapses — the withdr"
README.md,120,breadth,False,553336,"ity score holds at **+0.1255** (se 0.0131, threshold 0.0253 from permuting both columns together) while the block-count breadth score falls from −0.04"
README.md,120,breadth,False,553414,h columns together) while the block-count breadth score falls from −0.0430 alone to **−0.0009**. So `#389`'s −0.026 was breadth speaking for intensity
README.md,120,category count,False,558629," the few for whom it ran the other way carry more shame.** Regressing shame on that within-person ordering, controlling category count and S, gives **"
README.md,120,breadth,False,565208,"h shame** (`#278`). Everything else in > this project ends up pointing at it — position +0.1185 [cov≥8 · scope stated], breadth-type c3 +0.1286, the b"
README.md,120,breadth,False,566252," (bootstrap 95% interval **[+0.088, +0.167]**, `#320`) — the same size as position (+0.1185 [cov≥8 · scope stated]) and breadth-type c3 (+0.1286). It "
README.md,120,breadth,True,568480,"d, so only signs and threshold-crossings are compared; the split is a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this page is not o"
README.md,120,breadth,True,568546,"s a description, not a causal claim. ⚠ **`#421`: and ""breadth"" on this page is not one quantity.** Enumerating the five breadth measures actually used"
README.md,120,category count,True,568585,"**`#421`: and ""breadth"" on this page is not one quantity.** Enumerating the five breadth measures actually used — onset-category count, fetish-categor"
README.md,120,category count,True,568608," on this page is not one quantity.** Enumerating the five breadth measures actually used — onset-category count, fetish-category count, endorsed-sex-a"
README.md,120,category count,True,568743," endorsed-sex-act count, block coverage and total picks — only **6 of their 10 pairwise correlations reach 0.6**. Onset-category count, block coverage"
README.md,120,category count,True,568906,cks intercorrelate at **+0.83 to +0.86** and behave as one thing (how much of the survey a person engaged with); fetish-category count sits at its edg
README.md,120,category count,True,569090,"rsed-sex-act count is the outlier, correlating only +0.26 to +0.51 with the rest** — its weakest link being with fetish-category count at **+0.2615**."
README.md,120,breadth,True,569127,"rrelating only +0.26 to +0.51 with the rest** — its weakest link being with fetish-category count at **+0.2615**. **So ""breadth"" is at least two thing"
README.md,120,breadth,False,569459,"s out to be bounded, so one definition fixes it rather than ninety annotations.** Auditing both pages, about 90 uses of breadth-like wording do not na"
